"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore"
"208",47,50639.5641625659,40,"results/rawdata/Car_ai132.csv","132","40",40,132,54486.5436464683,3458.89955893848,58911.3907961169,131
"209",48,53544.1715746539,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"210",49,53691.2239524326,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"211",50,52032.3972058751,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"212",51,53774.4408589069,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"213",52,55307.7244095296,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"214",53,54038.7214456878,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"215",54,54149.4259203294,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"216",55,58886.0061722798,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"217",56,51555.9601612445,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"218",57,54020.557219429,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"219",58,56809.0815953698,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"220",59,47332.4933223544,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"221",60,51175.6643938582,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"222",61,59042.2378096817,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"223",62,54689.4840802949,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"224",63,52569.0708507814,60,"results/rawdata/Car_ai132.csv","132","60",60,132,54348.215931232,3430.2495501372,59042.2378096817,126
"225",64,50319.6513394354,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"226",65,56923.4076324513,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"227",66,51697.1571051934,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"228",67,50452.7711328313,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"229",68,51549.1374975914,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"230",69,54511.5596463822,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"231",70,56479.5687914924,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"232",71,52906.3253402119,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"233",72,48400.0130491669,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"234",73,51731.8336891602,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"235",74,51713.3953355011,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"236",75,53517.3478069983,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"237",76,56012.9212947237,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"238",77,55736.0962490447,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"239",78,56016.6883725249,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"240",79,56391.6038188347,80,"results/rawdata/Car_ai132.csv","132","80",80,132,54169.9176678954,2601.70636219053,59127.7511289675,121
"241",0,48917.5811791479,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"242",1,53367.0107195224,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"243",2,52319.1194613816,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"244",3,51505.0539167054,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"245",4,51346.6485292604,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"246",5,46958.5854786596,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"247",6,50341.6515166798,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"248",7,50943.2828686781,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"249",8,43026.3089582223,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"250",9,58962.7738174887,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"251",10,58448.5190384222,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"252",11,38705.7671591265,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"253",12,49416.2372894472,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"254",13,50117.0984742479,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"255",14,50992.5697509222,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"256",15,46331.4870078356,0,"results/rawdata/Car_ai145.csv","145","0",0,145,50658.2669667867,5676.391335929,58962.7738174887,145
"257",16,59229.8261113012,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"258",17,51364.8202953415,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"259",18,57168.3229717746,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"260",19,47569.7371634377,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"261",20,59257.0319096123,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"262",21,49143.5900885038,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"263",22,59494.2548513377,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"264",23,56728.3508674367,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"265",24,49017.4626443952,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"266",25,52707.1919971224,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"267",26,48575.5170532755,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"268",27,46645.1518521443,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"269",28,53222.1250291791,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"270",29,47229.4197825512,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"271",30,48591.1860431832,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"272",31,50326.9266738531,20,"results/rawdata/Car_ai145.csv","145","20",20,145,52558.8607056866,4999.09081767758,59494.2548513377,142.5
"273",32,50343.9486195745,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"274",33,52866.1426525722,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"275",34,57620.5365555269,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"276",35,52874.1293372224,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"277",36,50616.6542077434,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"278",37,47793.1612181092,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"279",38,55959.5280874634,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"280",39,49197.9834727264,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"281",40,48593.2715077544,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"282",41,58890.3294180505,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"283",42,23421.5566996825,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"284",43,47593.1079838776,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"285",44,52415.8796355319,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"286",45,57334.5437690589,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"287",46,49075.5790226967,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"288",47,52125.7354483652,40,"results/rawdata/Car_ai145.csv","145","40",40,145,51720.8749794368,6398.3330825048,59309.1614925207,137.5
"289",48,58151.7779612062,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"290",49,59099.8579173069,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"291",50,58549.3772335168,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"292",51,51919.3235521803,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"293",52,49527.9277740505,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"294",53,53666.7278217698,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"295",54,58141.6198533056,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"296",55,56798.3247338029,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"297",56,51466.4704297238,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"298",57,49811.9237084296,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"299",58,46925.8841927407,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"300",59,56348.8847533266,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"301",60,53139.3912213853,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"302",61,50577.5695357923,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"303",62,48005.9834215644,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"304",63,44468.5023526536,60,"results/rawdata/Car_ai145.csv","145","60",60,145,53244.7580733659,3797.33492394403,59099.8579173069,132.5
"305",64,52465.7406501661,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"306",65,52458.6340193879,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"307",66,58336.8457680235,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"308",67,50401.8017127199,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"309",68,59099.4003085769,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"310",69,57178.053321694,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"311",70,58542.1497226101,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"312",71,55075.7333095567,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"313",72,54113.602447604,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"314",73,48655.1091315518,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"315",74,42119.2148634702,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"316",75,56717.9734308823,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"317",76,56626.6856996886,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"318",77,58099.3275625896,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"319",78,57098.7372402485,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"320",79,55826.4524680432,80,"results/rawdata/Car_ai145.csv","145","80",80,145,54037.9692809035,4368.92243561543,59251.8474560569,127.5
"321",0,30320.1855700997,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"322",1,17547.5641554307,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"323",2,15247.5152854566,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"324",3,-3300.93990205209,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"325",4,15301.9818626004,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"326",5,12279.7426870997,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"327",6,28244.3802744622,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"328",7,22530.7354297531,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"329",8,10116.049727764,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"330",9,29056.9244462513,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"331",10,25240.0362126316,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"332",11,37144.8709650383,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"333",12,11613.1204972436,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"334",13,9822.23181738116,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"335",14,22019.399529431,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"336",15,14961.2849864002,0,"results/rawdata/Car_ai45.csv","45","0",0,45,14906.1867951198,10519.5609921708,37144.8709650383,45
"337",16,18955.9841543786,20,"results/rawdata/Car_ai45.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5
"338",17,32810.4432691482,20,"results/rawdata/Car_ai45.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5
"339",18,-2808.26338865233,20,"results/rawdata/Car_ai45.csv","45","20",20,45,13812.5959719065,13055.832683001,38762.2895512251,47.5
